Gender,UGPA,LSAT,ZFYA
female,3.6,44.0,-0.62
female,3.5,39.0,-0.62
male,3.0,36.0,-0.62
female,3.0,38.0,-0.62
female,3.4,44.0,-0.62
male,3.2,26.5,-0.62
male,3.8,33.0,-0.62
female,2.1,32.0,-0.62
female,2.6,33.5,-0.62
male,3.0,41.5,-0.62
female,3.0,36.0,-0.62
female,3.4,40.0,-0.62
female,3.5,34.0,-0.62
male,2.9,42.0,-0.62
male,3.2,38.0,-0.62
female,3.3,39.0,-0.62
female,2.7,36.0,-0.62
female,3.2,35.5,-0.62
male,3.0,40.0,-0.62
male,3.3,42.0,-0.62
male,2.9,32.0,-0.62
female,2.9,39.0,-0.62
male,3.2,39.0,-0.62
female,3.7,27.0,-0.62
male,2.3,31.0,-0.62
male,3.4,27.0,-0.62
female,3.6,33.0,-0.62
female,3.6,33.0,-0.62
female,3.0,42.0,-0.62
female,3.1,31.0,-0.62
female,3.6,36.0,-0.62
male,3.3,39.0,-0.62
female,3.5,46.0,-0.62
female,3.0,35.0,-0.62
female,3.8,45.0,-0.62
female,3.3,37.0,-0.62
male,2.6,38.0,-0.62
female,3.6,40.0,-0.62
male,3.9,35.0,-0.62
male,3.8,29.0,-0.62
male,3.5,47.0,-0.62
male,3.2,40.0,-0.62
male,3.6,34.0,-0.63
female,3.8,39.0,-0.63
male,2.4,38.0,-0.63
male,3.8,43.0,-0.63
male,2.9,28.5,-0.63
male,2.9,29.0,-0.63
female,4.1,38.0,-0.63
female,2.8,34.0,-0.63
male,3.1,39.0,-0.63
male,3.7,46.0,-0.63
female,3.9,36.0,-0.63
female,3.5,40.0,-0.63
male,3.7,37.0,-0.63
female,3.4,36.0,-0.63
female,3.4,29.0,-0.63
male,3.8,30.0,-0.63
male,2.4,33.0,-0.63
male,3.7,44.0,-0.63
male,3.1,33.0,-0.63
female,3.7,34.0,-0.63
male,2.2,31.0,-0.63
female,3.8,40.0,-0.63
female,3.1,41.0,-0.63
female,3.0,35.0,-0.63
male,2.8,39.0,-0.63
male,2.4,35.5,-0.63
male,2.8,35.5,-0.63
male,3.2,31.0,-0.63
female,3.5,40.0,-0.63
female,3.8,43.0,-0.63
male,4.0,48.0,-0.63
male,3.0,37.0,-0.63
female,2.8,31.0,-0.63
female,3.3,33.0,-0.63
male,3.0,32.0,-0.63
female,2.8,39.0,-0.63
male,3.0,40.0,-0.63
male,3.4,40.0,-0.63
male,2.6,25.0,-0.63
male,2.0,28.0,-0.63
female,3.1,40.0,-0.63
male,3.4,28.0,-0.63
female,3.9,40.0,-0.63
male,2.5,37.0,-0.63
female,3.6,46.0,-0.63
male,2.9,36.0,-0.63
male,3.5,30.5,-0.63
female,3.7,44.0,-0.63
male,2.7,37.0,-0.63
male,3.0,33.0,-0.63
female,3.2,35.0,-0.63
male,3.2,38.0,-0.64
male,2.9,43.0,-0.64
female,3.9,36.0,-0.64
male,2.8,41.0,-0.64
female,2.7,44.0,-0.64
female,2.9,35.0,-0.64
female,3.2,25.0,-0.64
male,3.2,37.0,-0.64
male,2.9,37.0,-0.64
male,2.8,38.0,-0.64
male,1.8,19.7,-0.64
female,3.8,41.0,-0.64
male,3.4,34.0,-0.64
female,3.4,46.0,-0.64
female,3.4,36.0,-0.64
male,3.7,38.0,-0.64
male,3.1,43.0,-0.64
male,3.8,36.0,-0.64
female,3.7,38.0,-0.64
male,3.5,36.0,-0.64
female,3.1,29.5,-0.64
male,3.3,39.0,-0.64
female,2.8,38.0,-0.64
female,2.7,37.0,-0.64
male,2.9,44.0,-0.64
female,3.5,35.0,-0.64
female,3.6,42.0,-0.64
male,3.1,26.0,-0.64
male,3.4,38.0,-0.64
male,3.2,37.0,-0.64
female,3.4,34.0,-0.64
male,2.8,31.0,-0.64
male,2.6,35.0,-0.64
female,3.1,30.5,-0.64
female,3.5,40.0,-0.64
female,3.2,37.0,-0.64
female,2.9,41.0,-0.64
female,3.0,27.0,-0.64
male,3.1,29.0,-0.64
female,2.5,41.0,-0.64
male,3.3,37.0,-0.64
male,3.6,25.0,-0.64
female,2.6,29.0,-0.64
female,3.6,44.0,-0.64
male,3.2,42.0,-0.64
male,3.5,25.0,-0.64
female,3.1,36.0,-0.64
female,2.9,40.0,-0.64
male,2.9,29.0,-0.64
female,3.3,39.0,-0.64
male,3.2,31.0,-0.64
male,2.6,28.5,-0.64
female,3.0,35.0,-0.64
female,3.6,38.0,-0.64
female,3.2,36.0,-0.64
female,2.8,34.0,-0.64
male,3.7,35.0,-0.64
male,3.4,29.0,-0.64
male,3.5,30.0,-0.64
female,3.8,44.0,-0.64
male,3.1,41.0,-0.65
female,3.1,25.0,-0.65
female,3.3,35.0,-0.65
male,2.7,34.0,-0.65
male,3.8,30.0,-0.65
male,3.6,41.0,-0.65
male,2.8,35.0,-0.65
female,3.7,38.5,-0.65
male,3.3,35.0,-0.65
female,3.1,26.0,-0.65
male,3.8,35.0,-0.65
female,3.9,38.0,-0.65
male,2.8,42.0,-0.65
female,3.7,41.0,-0.65
male,3.6,37.0,-0.65
female,3.1,27.0,-0.65
female,3.4,44.0,-0.65
female,3.1,35.0,-0.65
female,2.6,25.0,-0.65
male,3.4,32.0,-0.65
male,2.8,36.0,-0.65
female,2.6,32.0,-0.65
male,2.2,35.0,-0.65
female,2.4,32.0,-0.65
female,3.8,34.5,-0.65
male,3.3,47.0,-0.65
female,2.9,43.0,-0.65
male,3.6,40.0,-0.65
female,3.5,35.0,-0.65
male,3.0,36.0,-0.65
female,3.2,37.0,-0.65
female,3.4,39.0,-0.65
female,3.2,33.0,-0.65
male,2.2,28.0,-0.65
male,3.4,40.0,-0.65
female,3.5,38.0,-0.65
male,3.0,35.0,-0.65
female,3.2,41.0,-0.65
male,3.5,41.0,-0.65
male,3.2,31.0,-0.65
female,3.2,39.0,-0.65
male,3.2,32.0,-0.65
male,3.3,41.0,-0.65
female,3.3,40.0,-0.65
male,3.1,34.0,-0.65
female,3.3,32.0,-0.65
female,3.2,35.5,-0.65
female,3.7,37.0,-0.65
female,3.4,33.0,-0.65
female,3.1,38.0,-0.65
male,3.0,28.0,-0.65
male,3.0,39.0,-0.65
female,3.5,44.0,-0.65
female,3.0,26.0,-0.65
male,3.1,37.0,-0.65
male,3.7,39.0,-0.65
male,3.1,22.5,-0.65
female,3.8,31.0,-0.65
male,3.4,36.0,-0.65
male,3.1,33.0,-0.66
female,3.4,27.0,-0.66
female,2.9,28.0,-0.66
male,2.8,27.0,-0.66
male,3.1,34.0,-0.66
male,2.9,37.0,-0.66
male,3.7,44.0,-0.66
male,3.2,47.0,-0.66
male,3.5,28.0,-0.66
male,2.8,29.0,-0.66
female,3.2,32.0,-0.66
male,3.7,28.0,-0.66
male,2.6,37.0,-0.66
female,3.2,35.0,-0.66
female,3.9,44.0,-0.66
male,2.9,31.5,-0.66
female,4.0,41.0,-0.66
female,3.7,44.0,-0.66
female,2.8,36.5,-0.66
male,2.1,28.0,-0.66
male,3.5,31.0,-0.66
male,3.4,38.0,-0.66
male,2.6,33.0,-0.66
female,3.7,41.0,-0.66
male,3.2,31.0,-0.66
female,3.7,40.0,-0.66
female,2.8,27.0,-0.66
male,3.1,30.0,-0.66
male,3.1,46.0,-0.66
male,2.1,31.0,-0.66
male,3.1,24.0,-0.66
male,2.8,30.0,-0.66
male,3.3,26.0,-0.66
female,2.2,28.0,-0.66
female,3.6,39.0,-0.66
female,3.1,31.0,-0.66
female,3.7,34.0,-0.66
female,3.6,43.0,-0.66
male,3.8,36.0,-0.66
male,2.6,33.0,-0.66
female,3.4,30.5,-0.66
female,2.6,32.0,-0.66
female,2.7,29.0,-0.66
male,3.5,34.0,-0.66
male,3.2,43.0,-0.66
male,2.8,37.0,-0.66
female,3.1,42.0,-0.66
female,3.4,40.0,-0.66
male,3.9,31.0,-0.66
male,2.7,39.0,-0.66
female,3.9,45.0,-0.66
female,3.3,38.0,-0.66
female,3.1,37.0,-0.66
female,4.0,34.0,-0.66
male,2.9,35.0,-0.66
female,2.8,38.0,-0.66
female,2.9,28.0,-0.66
female,3.6,37.0,-0.66
male,2.9,28.5,-0.66
female,3.2,39.0,-0.66
male,2.7,32.0,-0.66
female,3.3,26.0,-0.66
female,3.5,43.0,-0.66
male,2.8,36.0,-0.67
male,3.1,38.0,-0.67
female,3.0,42.0,-0.67
female,2.4,33.0,-0.67
female,3.8,36.0,-0.67
male,3.2,35.0,-0.67
male,3.4,40.0,-0.67
female,3.5,42.0,-0.67
male,2.2,22.0,-0.67
male,3.1,44.0,-0.67
male,3.2,35.5,-0.67
male,2.8,37.0,-0.67
male,2.4,20.7,-0.67
male,3.6,44.0,-0.67
male,3.6,44.0,-0.67
male,3.9,36.0,-0.67
male,2.4,37.0,-0.67
female,3.1,36.0,-0.67
male,3.2,34.5,-0.67
male,3.4,41.0,-0.67
female,3.8,34.5,-0.67
male,3.5,44.0,-0.67
male,2.9,38.5,-0.67
female,3.6,35.0,-0.67
male,2.5,33.0,-0.67
male,2.7,42.0,-0.67
female,3.0,42.0,-0.67
male,3.2,39.0,-0.67
female,3.0,35.5,-0.67
male,3.6,37.0,-0.67
male,3.2,34.5,-0.67
female,3.1,36.0,-0.67
female,3.3,41.0,-0.67
female,3.4,38.0,-0.67
female,2.9,36.0,-0.67
male,2.8,32.5,-0.67
female,3.8,37.0,-0.67
male,2.7,35.0,-0.67
male,4.0,44.0,-0.67
male,2.8,34.0,-0.67
female,2.8,29.0,-0.67
female,3.6,36.0,-0.67
female,2.7,34.0,-0.67
male,3.1,35.0,-0.67
male,3.2,37.0,-0.67
female,2.5,33.0,-0.67
female,3.1,25.0,-0.67
male,3.6,31.5,-0.67
female,3.3,41.0,-0.67
female,3.2,39.0,-0.67
male,3.3,30.0,-0.67
male,3.2,32.0,-0.67
male,2.2,26.0,-0.67
female,3.3,36.0,-0.67
female,3.6,35.0,-0.67
male,2.8,26.5,-0.67
male,3.1,37.0,-0.67
female,3.6,39.0,-0.67
male,3.5,36.0,-0.67
female,3.6,30.0,-0.67
male,3.4,35.0,-0.67
male,3.1,44.0,-0.67
female,3.6,31.0,-0.67
female,3.3,29.0,-0.67
female,2.7,38.0,-0.67
female,3.8,26.0,-0.67
female,3.1,35.0,-0.67
female,4.0,40.5,-0.68
male,3.1,36.0,-0.68
male,2.6,40.0,-0.68
male,3.1,25.0,-0.68
female,2.7,36.0,-0.68
female,3.1,39.0,-0.68
female,3.6,41.0,-0.68
female,3.7,33.0,-0.68
female,2.9,38.0,-0.68
male,2.0,31.5,-0.68
male,3.3,26.0,-0.68
female,3.6,32.0,-0.68
male,3.8,39.0,-0.68
male,3.3,33.0,-0.68
male,3.2,25.0,-0.68
female,2.8,24.5,-0.68
male,2.8,31.0,-0.68
female,3.7,31.3,-0.68
male,3.5,26.0,-0.68
male,3.5,31.0,-0.68
female,4.0,32.0,-0.68
female,3.3,37.0,-0.68
male,2.6,37.0,-0.68
female,3.4,39.0,-0.68
female,3.8,31.0,-0.68
female,3.6,37.0,-0.68
female,2.7,31.0,-0.68
male,2.9,40.5,-0.68
male,3.5,39.0,-0.68
male,3.8,40.0,-0.68
male,3.4,41.0,-0.68
female,3.1,33.5,-0.68
male,2.2,33.5,-0.68
female,3.2,42.0,-0.68
male,3.0,36.0,-0.68
female,3.0,38.0,-0.68
male,3.1,35.0,-0.68
male,3.1,35.0,-0.68
male,3.2,41.0,-0.68
male,3.7,37.0,-0.68
male,2.2,40.0,-0.68
male,2.4,36.0,-0.68
male,3.4,33.0,-0.68
male,3.1,29.5,-0.68
female,3.3,33.0,-0.68
female,3.1,41.0,-0.68
male,3.3,35.5,-0.68
female,3.5,40.0,-0.69
male,3.1,30.5,-0.69
female,3.2,32.0,-0.69
female,3.6,39.0,-0.69
female,3.4,41.0,-0.69
female,3.3,34.0,-0.69
female,3.1,44.0,-0.69
male,2.9,35.0,-0.69
male,3.6,39.0,-0.69
male,4.0,42.0,-0.69
female,3.1,35.0,-0.69
male,2.5,47.0,-0.69
male,3.3,44.0,-0.69
female,3.3,30.5,-0.69
female,3.8,41.0,-0.69
female,3.0,38.0,-0.69
female,3.3,42.0,-0.69
male,2.5,26.0,-0.69
female,3.6,39.5,-0.69
female,3.2,24.0,-0.69
male,3.5,44.0,-0.69
male,3.5,34.0,-0.69
female,3.9,45.0,-0.69
female,2.8,34.0,-0.69
female,3.3,35.0,-0.69
male,2.5,30.0,-0.69
male,3.0,42.0,-0.69
female,3.0,36.0,-0.69
male,3.3,35.0,-0.69
female,3.1,40.0,-0.69
male,3.7,45.0,-0.69
male,3.4,46.0,-0.69
male,3.1,42.0,-0.69
female,3.8,43.5,-0.69
male,3.8,30.0,-0.69
male,3.8,42.0,-0.69
female,3.6,24.3,-0.69
male,3.3,33.0,-0.69
male,3.4,34.5,-0.69
female,3.0,20.0,-0.69
male,3.0,29.5,-0.69
female,3.6,21.7,-0.69
female,2.6,38.5,-0.69
male,3.2,35.0,-0.69
male,3.1,37.0,-0.69
female,2.6,23.5,-0.69
female,3.8,42.0,-0.69
male,2.8,30.0,-0.69
female,3.3,41.5,-0.69
male,3.6,34.0,-0.69
male,2.9,42.0,-0.69
male,3.2,33.0,-0.69
male,3.0,37.0,-0.69
female,3.1,34.0,-0.69
male,3.2,36.0,-0.69
male,3.4,45.0,-0.69
male,3.1,30.0,-0.69
male,2.5,42.0,-0.69
female,3.5,44.0,-0.69
female,3.3,33.0,-0.69
male,3.8,34.0,-0.69
male,3.2,33.0,-0.69
female,3.9,44.0,-0.69
female,3.3,42.0,-0.69
female,3.0,38.0,-0.69
male,2.9,37.0,-0.69
female,2.7,34.0,-0.69
male,3.5,42.0,-0.69
male,3.3,44.0,-0.69
male,2.2,36.0,-0.69
male,3.0,35.0,-0.69
male,3.2,36.0,-0.7
male,3.4,42.0,-0.7
male,2.7,46.0,-0.7
male,2.6,32.0,-0.7
male,3.1,34.0,-0.7
female,3.4,28.5,-0.7
male,2.1,37.0,-0.7
male,3.2,41.0,-0.7
male,3.4,31.0,-0.7
female,3.2,44.0,-0.7
female,3.0,37.0,-0.7
female,2.9,37.0,-0.7
male,3.7,40.0,-0.7
female,2.6,34.0,-0.7
male,3.1,35.0,-0.7
male,3.4,43.0,-0.7
male,3.4,39.0,-0.7
female,3.7,32.0,-0.7
male,2.9,38.5,-0.7
male,3.7,36.0,-0.7
female,3.5,37.0,-0.7
female,3.2,19.0,-0.7
female,3.1,30.0,-0.7
female,3.4,41.0,-0.7
male,3.2,35.0,-0.7
female,2.7,26.5,-0.7
male,2.9,18.0,-0.7
male,3.8,35.0,-0.7
male,3.2,33.0,-0.7
female,3.6,30.5,-0.7
male,3.6,37.0,-0.7
female,3.0,28.0,-0.7
female,2.9,34.0,-0.7
male,3.0,37.0,-0.7
male,2.9,29.0,-0.7
male,3.5,37.0,-0.7
male,3.8,35.0,-0.7
female,2.8,40.0,-0.7
female,3.4,39.0,-0.7
male,3.2,32.5,-0.7
male,3.3,38.0,-0.7
male,3.2,34.0,-0.7
male,2.6,34.0,-0.7
female,2.9,42.0,-0.7
female,3.4,31.0,-0.7
female,3.3,36.0,-0.71
male,3.0,36.0,-0.71
male,3.3,37.0,-0.71
female,3.1,33.0,-0.71
female,3.7,45.0,-0.71
female,3.6,38.0,-0.71
male,3.1,31.0,-0.71
male,3.5,39.0,-0.71
male,2.5,40.0,-0.71
female,3.2,39.0,-0.71
female,3.2,31.0,-0.71
female,3.7,39.0,-0.71
male,3.2,41.0,-0.71
male,3.5,30.0,-0.71
female,3.5,42.0,-0.71
male,3.2,33.0,-0.71
male,3.6,35.0,-0.71
female,3.3,38.0,-0.71
female,2.9,25.0,-0.71
male,2.8,41.5,-0.71
male,3.4,41.0,-0.71
female,3.3,22.0,-0.71
male,3.2,33.0,-0.71
male,3.0,43.0,-0.71
female,2.4,33.0,-0.71
female,3.5,39.0,-0.71
male,3.3,31.0,-0.71
male,2.7,41.0,-0.71
female,3.3,34.0,-0.71
male,2.4,35.0,-0.71
male,3.5,30.5,-0.71
female,2.9,25.5,-0.71
male,3.9,39.0,-0.71
male,3.4,34.0,-0.71
female,2.4,24.5,-0.71
female,3.3,20.0,-0.71
female,3.5,35.0,-0.71
female,3.4,34.0,-0.71
male,3.1,41.0,-0.71
male,3.5,42.0,-0.71
male,3.4,37.0,-0.71
male,3.2,36.0,-0.71
female,3.4,32.0,-0.71
male,3.5,29.0,-0.71
male,3.2,39.0,-0.71
male,3.3,32.3,-0.71
male,2.8,35.0,-0.71
male,3.2,30.0,-0.71
female,3.1,33.0,-0.71
female,3.5,38.0,-0.71
female,3.4,41.0,-0.71
female,3.7,39.5,-0.72
male,3.4,40.0,-0.72
female,3.1,37.0,-0.72
female,3.0,33.0,-0.72
male,3.5,42.0,-0.72
female,3.5,42.0,-0.72
female,2.6,36.0,-0.72
male,3.2,40.0,-0.72
female,3.1,37.0,-0.72
female,3.4,35.0,-0.72
male,2.8,33.0,-0.72
male,2.6,36.0,-0.72
male,3.0,35.0,-0.72
male,3.7,38.0,-0.72
female,3.0,33.0,-0.72
male,3.9,39.0,-0.72
female,3.4,34.0,-0.72
male,3.1,41.0,-0.72
male,2.7,47.0,-0.72
female,3.0,32.0,-0.72
male,4.0,44.0,-0.72
male,2.8,35.0,-0.72
female,3.3,39.0,-0.72
female,3.2,39.0,-0.72
female,3.6,37.5,-0.72
female,3.5,36.0,-0.72
female,3.0,44.0,-0.72
female,3.0,36.5,-0.72
male,3.1,35.0,-0.72
female,3.2,36.0,-0.72
female,2.9,41.0,-0.72
male,3.4,39.0,-0.72
female,3.3,44.0,-0.72
male,3.9,41.0,-0.72
male,3.3,48.0,-0.72
male,2.8,40.0,-0.72
male,2.4,21.5,-0.72
male,2.9,27.0,-0.72
male,3.2,38.0,-0.72
male,2.7,27.0,-0.72
male,3.6,37.0,-0.72
male,3.9,37.0,-0.72
male,2.8,36.0,-0.72
female,3.8,39.0,-0.72
male,2.4,31.0,-0.72
female,2.6,42.0,-0.73
female,3.4,39.0,-0.73
male,3.4,27.0,-0.73
female,3.2,31.0,-0.73
male,3.7,43.0,-0.73
male,3.6,35.0,-0.73
male,2.6,26.0,-0.73
male,3.5,45.0,-0.73
male,3.1,34.0,-0.73
female,3.7,33.0,-0.73
male,2.8,36.0,-0.73
female,1.9,35.5,-0.73
female,3.0,39.0,-0.73
male,3.2,42.0,-0.73
female,3.3,35.0,-0.73
male,3.4,40.0,-0.73
female,3.3,45.0,-0.73
female,3.1,37.0,-0.73
female,3.4,38.0,-0.73
female,3.3,35.0,-0.73
female,3.8,43.0,-0.73
male,2.6,25.0,-0.73
female,3.8,46.0,-0.73
female,3.1,34.0,-0.73
female,3.5,42.0,-0.73
female,3.8,46.0,-0.73
female,4.0,44.0,-0.73
female,3.7,40.0,-0.73
female,2.9,34.0,-0.73
male,3.1,35.0,-0.73
female,2.7,27.0,-0.73
male,2.8,39.0,-0.73
female,2.3,33.0,-0.73
male,3.3,40.0,-0.73
male,2.9,34.0,-0.73
female,3.7,39.0,-0.73
male,3.6,31.5,-0.73
male,3.4,32.0,-0.73
male,3.2,37.0,-0.73
female,3.0,38.5,-0.73
female,3.7,36.0,-0.73
male,3.2,29.5,-0.73
male,3.2,33.0,-0.73
female,2.8,32.5,-0.73
male,3.3,38.0,-0.73
female,2.9,34.0,-0.73
male,3.7,38.0,-0.73
female,3.7,42.0,-0.73
male,2.9,35.0,-0.73
female,3.5,37.0,-0.73
male,3.3,31.3,-0.73
female,3.0,41.0,-0.73
female,3.3,38.0,-0.73
female,3.7,34.0,-0.73
female,2.7,30.0,-0.73
male,3.0,38.0,-0.73
female,3.7,38.0,-0.73
male,3.6,33.5,-0.73
female,2.5,40.0,-0.73
female,3.0,33.0,-0.73
female,3.0,38.0,-0.73
female,3.1,37.0,-0.73
female,3.2,37.0,-0.73
male,2.6,33.0,-0.73
female,3.1,45.0,-0.73
male,3.3,37.0,-0.73
male,2.9,38.0,-0.73
male,3.4,38.0,-0.74
female,2.9,26.0,-0.74
male,2.7,30.0,-0.74
female,3.0,28.7,-0.74
female,3.6,39.0,-0.74
female,3.0,34.0,-0.74
male,2.9,34.0,-0.74
male,3.3,24.0,-0.74
male,2.9,22.7,-0.74
male,3.1,42.0,-0.74
female,2.8,38.0,-0.74
female,3.9,26.0,-0.74
male,2.9,39.0,-0.74
male,2.9,36.0,-0.74
female,3.4,41.0,-0.74
male,2.9,29.5,-0.74
female,3.3,28.5,-0.74
male,2.4,30.0,-0.74
male,3.6,44.0,-0.74
male,3.1,34.0,-0.74
female,3.4,35.0,-0.74
female,3.1,32.0,-0.74
female,2.6,40.5,-0.74
male,2.8,38.0,-0.74
male,3.1,29.0,-0.74
male,3.6,36.0,-0.74
female,3.1,36.5,-0.74
female,3.7,35.0,-0.74
male,2.9,30.0,-0.74
male,3.5,36.0,-0.74
male,2.9,38.0,-0.74
female,3.4,34.0,-0.74
male,3.1,35.0,-0.74
female,3.6,32.5,-0.74
male,2.9,31.0,-0.74
female,3.9,32.0,-0.74
male,2.7,40.0,-0.75
male,2.6,43.0,-0.75
male,2.9,32.0,-0.75
male,2.9,37.0,-0.75
female,3.4,35.0,-0.75
male,3.3,26.5,-0.75
female,2.5,29.0,-0.75
male,3.1,27.0,-0.75
female,3.7,37.0,-0.75
female,2.6,37.0,-0.75
female,3.4,39.0,-0.75
male,2.5,33.0,-0.75
male,2.6,31.5,-0.75
male,2.8,42.0,-0.75
female,2.8,30.5,-0.75
male,2.8,35.0,-0.75
male,3.0,34.0,-0.75
male,2.7,44.0,-0.75
male,2.9,38.0,-0.75
male,3.4,32.0,-0.75
female,3.4,47.0,-0.75
female,2.6,33.0,-0.75
male,3.4,32.5,-0.75
female,3.4,25.5,-0.75
female,3.3,38.0,-0.75
male,3.0,38.0,-0.75
male,3.6,31.0,-0.75
female,3.7,39.0,-0.75
male,3.4,41.0,-0.75
female,2.4,33.0,-0.75
female,3.3,41.0,-0.75
male,3.1,31.0,-0.75
male,2.5,31.5,-0.75
male,3.2,32.0,-0.75
female,3.7,40.0,-0.75
female,3.6,27.0,-0.75
male,2.9,37.0,-0.75
male,3.6,35.5,-0.75
female,3.1,33.0,-0.75
male,3.1,42.0,-0.75
male,2.8,36.0,-0.75
male,3.5,33.0,-0.76
male,3.1,32.0,-0.76
male,3.0,39.0,-0.76
male,3.1,35.0,-0.76
female,3.9,40.0,-0.76
female,2.3,41.0,-0.76
female,2.7,29.0,-0.76
female,3.2,32.0,-0.76
female,4.0,33.5,-0.76
female,3.1,35.5,-0.76
female,2.7,22.0,-0.76
female,3.0,33.0,-0.76
male,3.2,34.0,-0.76
male,2.6,40.0,-0.76
female,3.2,39.0,-0.76
female,2.7,30.0,-0.76
male,3.3,43.0,-0.76
female,3.3,34.0,-0.76
male,3.3,41.0,-0.76
female,3.2,42.0,-0.76
female,3.2,39.0,-0.76
male,3.8,38.0,-0.76
male,3.1,33.5,-0.76
male,2.6,34.0,-0.76
male,3.2,42.0,-0.76
male,3.0,42.0,-0.76
female,2.7,34.5,-0.76
male,3.2,41.0,-0.76
female,3.5,38.0,-0.76
male,2.5,38.0,-0.76
male,3.0,34.0,-0.76
male,3.7,44.0,-0.76
male,3.3,46.0,-0.76
male,3.2,36.0,-0.76
female,3.0,28.0,-0.76
male,2.7,36.0,-0.76
male,3.3,39.0,-0.76
male,2.4,34.0,-0.76
male,3.5,33.0,-0.76
male,3.1,40.0,-0.76
female,2.9,40.0,-0.76
female,2.9,39.0,-0.76
male,3.4,40.0,-0.76
female,3.7,32.0,-0.76
male,2.9,39.0,-0.76
male,2.9,40.0,-0.76
male,2.8,28.0,-0.76
male,2.5,28.5,-0.76
female,2.8,35.5,-0.76
male,3.0,36.0,-0.76
male,2.6,36.0,-0.76
female,3.2,36.0,-0.76
female,2.8,37.0,-0.76
female,3.6,36.0,-0.76
male,2.3,37.0,-0.76
male,2.5,47.0,-0.76
male,3.2,28.0,-0.76
female,3.4,42.0,-0.76
male,2.9,37.0,-0.76
female,2.5,38.0,-0.76
female,3.0,38.0,-0.76
male,2.1,25.5,-0.77
female,3.8,39.0,-0.77
male,3.1,36.0,-0.77
male,3.6,41.0,-0.77
male,3.6,37.0,-0.77
male,2.9,35.0,-0.77
male,2.5,37.0,-0.77
female,2.8,35.0,-0.77
male,3.2,36.0,-0.77
male,2.8,27.0,-0.77
female,3.2,40.0,-0.77
female,3.5,32.0,-0.77
male,3.3,38.0,-0.77
female,3.6,42.0,-0.77
female,3.2,36.5,-0.77
female,3.7,39.0,-0.77
female,3.0,35.5,-0.77
female,2.9,27.0,-0.77
male,2.0,25.0,-0.77
female,3.8,37.0,-0.77
male,3.2,30.5,-0.77
male,3.5,42.0,-0.77
female,3.3,44.0,-0.77
male,3.1,33.0,-0.77
female,3.7,39.0,-0.77
female,3.0,35.0,-0.77
male,3.2,38.0,-0.77
female,3.2,32.0,-0.77
male,3.6,29.0,-0.77
female,3.6,32.0,-0.77
female,3.1,20.0,-0.77
female,2.8,39.0,-0.77
male,3.0,38.0,-0.77
male,3.0,40.0,-0.77
male,3.6,38.0,-0.77
male,3.4,39.0,-0.77
male,3.3,31.0,-0.77
male,2.9,31.0,-0.77
male,3.6,35.0,-0.77
female,3.4,37.0,-0.77
male,3.2,47.0,-0.77
male,3.4,26.0,-0.77
male,3.6,33.5,-0.77
male,3.3,40.0,-0.77
male,3.4,43.0,-0.77
female,3.4,34.0,-0.78
male,3.3,32.0,-0.78
female,2.3,33.0,-0.78
female,3.2,30.0,-0.78
female,4.0,40.0,-0.78
male,3.2,41.0,-0.78
male,3.6,40.0,-0.78
male,3.0,39.0,-0.78
female,3.0,38.0,-0.78
male,3.5,46.0,-0.78
male,3.8,33.0,-0.78
female,3.1,32.5,-0.78
male,3.1,40.0,-0.78
female,3.0,35.0,-0.78
female,3.6,44.0,-0.78
male,3.8,42.0,-0.78
female,3.5,36.0,-0.78
male,3.5,44.0,-0.78
male,3.9,41.0,-0.78
female,2.6,40.0,-0.78
female,3.4,42.0,-0.78
female,3.1,33.0,-0.78
female,2.8,29.0,-0.78
male,3.7,43.0,-0.78
male,3.2,40.0,-0.78
female,3.3,27.0,-0.78
male,2.7,33.0,-0.78
male,4.0,47.0,-0.78
female,3.1,33.0,-0.78
female,3.3,40.0,-0.78
female,3.3,44.0,-0.78
male,3.7,40.0,-0.78
male,3.4,39.0,-0.78
female,3.7,39.3,-0.78
male,3.8,40.0,-0.78
male,3.0,32.0,-0.78
male,3.6,43.0,-0.78
male,2.6,38.0,-0.78
female,3.2,31.0,-0.78
female,3.2,36.0,-0.78
male,2.8,31.0,-0.78
female,3.6,45.0,-0.78
male,2.7,28.0,-0.79
female,3.6,31.0,-0.79
male,2.8,38.0,-0.79
male,3.5,39.0,-0.79
male,2.8,30.0,-0.79
female,3.4,35.0,-0.79
male,3.6,30.0,-0.79
female,3.3,34.0,-0.79
male,3.2,32.0,-0.79
female,3.4,42.0,-0.79
female,2.8,41.0,-0.79
female,2.6,33.0,-0.79
male,2.4,38.0,-0.79
female,3.1,37.5,-0.79
male,3.3,42.0,-0.79
male,2.9,32.5,-0.79
female,2.8,31.0,-0.79
female,3.2,40.5,-0.79
male,3.7,45.0,-0.79
male,3.7,38.0,-0.79
male,3.7,35.0,-0.79
male,2.8,38.0,-0.79
female,2.2,22.0,-0.79
female,3.3,28.0,-0.79
female,3.1,27.0,-0.79
female,3.4,35.0,-0.79
female,3.6,33.0,-0.79
female,2.4,32.0,-0.79
male,3.0,40.0,-0.79
male,3.2,40.0,-0.79
female,3.2,37.0,-0.79
female,3.0,33.0,-0.79
male,2.9,38.0,-0.79
female,3.6,26.0,-0.79
male,3.7,36.0,-0.79
male,3.8,46.0,-0.79
male,1.9,22.5,-0.79
male,3.3,39.0,-0.79
male,2.6,34.0,-0.79
